x1,x2,x3,target
1.8657005888603584,3.2866454536991596,0.9650269106665126,0
8.925589984899778,6.725184560770384,0.12429722348554473,1
5.393422419156507,7.5237452943768,0.7308674752036443,0
8.074401551640625,7.915790437258485,0.9383404568210378,1
8.960912999234932,7.896181427945539,0.18123306616566015,1
3.1800347497186388,0.9120610304869037,0.0664962673667775,0
1.1005192452767676,4.944203047025814,0.741120649290059,0
2.279351625419417,0.5755876001664428,0.5744731131799119,0
4.271077886262563,5.495288823237355,0.8418287767582721,0
8.18014765922493,4.41530501373377,0.1397723766262895,1
8.607305832563434,8.877041827582998,0.7952673118598902,1
0.06952130531190703,3.5091501255207866,0.20162732004774453,0
5.107473025775658,1.1706701642760586,0.1636559428657045,0
4.17411003148779,1.4299168205283586,0.16426579793099294,0
2.2210781047073027,7.615106317174723,0.8145747202313821,0
1.198653673336828,6.182180633162611,0.6651972206962001,0
3.3761517140362796,1.0112267612279024,0.5230654247691193,0
9.429097039125192,0.8410680611499743,0.3588304841235025,0
3.2320293202075523,7.009691314591199,0.8772005408131083,0
5.187906217433661,0.7276300636419353,0.3924451074226354,0
7.030189588951778,8.218600592903563,0.8165994394715771,0
3.63629602379294,7.062422271564962,0.4391349085702184,0
9.717820827209607,0.8134878064189976,0.3769444294249076,0
9.624472949421111,0.8483771408519192,0.46267978566960644,0
2.5178229582536416,9.866395785011754,0.3013778741641421,0
4.972485058923855,3.742707957561203,0.7476093801762511,0
3.0087830981676964,3.706421470668909,0.5027203900924792,0
2.848404943774676,8.127995672575025,0.2322126951468173,0
0.36886947354532795,9.472485773838587,0.8995745732745685,0
6.095643339798968,9.860010638228708,0.3838912213732114,0
5.026790232288615,7.533781852589416,0.5435528611139886,0
0.5147875124998935,3.762595855309158,0.9064721109645469,0
2.7864646423661146,0.8350071669866876,0.6242379959139921,0
9.082658859666537,7.771469159274368,0.11689804070836407,1
2.395618906669724,5.58404249735805,0.9398321236134751,0
1.448948720912231,4.242220092469763,0.6277080530714179,0
4.89452760277563,9.06354385094736,0.3349056146570861,0
9.856504541106007,1.1119748230615134,0.13927207266338726,0
2.4205527151150044,4.926251042908591,0.794025189270296,0
6.721355474058786,0.11353644767419069,0.6200727559285135,0
7.616196153287175,4.6866064199412625,0.5334610919763215,0
2.3763754399239967,0.5630327568183735,0.8938925830509576,0
7.282163486118596,1.1881791626807192,0.7885972112245307,0
3.677831327192532,1.1752624677710488,0.15167487973275118,0
6.3230583059357945,6.492103021160636,0.31172206779554823,0
6.335297107608947,7.460448792654233,0.24848913981446574,0
5.357746840747585,5.833687650971596,0.743946292572677,0
0.902897700544083,9.621725484745419,0.03353243473577938,0
8.35302495589238,3.748705795237041,0.5698896848713165,0
3.2078006497173583,2.8571208628186073,0.7624586857406905,0
1.8651851039985423,8.685991281894603,0.8767656367617495,0
0.40775141554763916,2.235958385194526,0.34208174871590746,0
5.908929431882418,9.632225394406113,0.8212573046720129,0
6.775643618422825,0.12154474689816341,0.11063173695520723,0
0.16587828927856152,9.69878826707639,0.8464522917345182,0
5.12093058299281,0.43159911950576113,0.12748866233198242,0
2.2649577519793795,8.911431136980712,0.39728729056036727,1
6.451727904094499,5.277011090862999,0.7972953657795536,0
1.7436642900499144,9.929647961193004,0.14991742734877378,1
6.90937738102466,0.7379656473539886,0.22925139523264149,0
3.867353463005374,5.538542844013207,0.7222525683930663,0
9.367299887367345,9.69302535619099,0.7200365365460744,1
1.3752094414599325,5.230978441701488,0.6411476328852973,1
3.410663510502585,6.293986381352625,0.6939484444671,0
1.1347352124058907,6.957486889846171,0.5427244433475962,0
9.246936182785628,4.545410647677732,0.25179905890695276,0
8.77339353380981,6.275580800840634,0.34569599350391944,1
2.579416277151556,5.843143119231002,0.18159771680142567,0
6.59984046034179,9.01158010490989,0.9084505613336283,0
8.172222002012159,0.4544638034145787,0.5833917947661205,0
5.5520081159946235,2.809631895922303,0.4008514167636399,0
5.296505783560065,9.504114840765588,0.4620058036441327,1
2.418522909004517,8.902637838909163,0.9472833396118153,1
0.9310276780589921,4.55656752785713,0.1533514031160802,0
8.972157579533267,6.201325978015367,0.5862298320167972,0
9.004180571633304,2.7738118298113266,0.505888678884466,0
6.33101457273268,1.881211597237613,0.6114542354346478,0
3.390297910487007,4.636984049399821,0.01811018382084051,0
3.492095746126609,3.533522280260528,0.8721239089441515,0
7.259556788702394,5.836561118508721,0.9321182824836124,1
8.971102599525771,0.7773463696498484,0.5651331835892089,0
8.870864242651173,9.743948076661665,0.6966508238768923,0
7.798755458576238,9.86210744479603,0.9224993811772957,0
6.420316461542877,6.981617140197452,0.7072386343133986,0
0.8413996499504883,5.360963663441204,0.15253904291426135,0
1.6162871409461377,3.0952761628632777,0.5762883601668132,0
8.985541885270793,8.137950197069486,0.6067150463828559,1
6.0642905965958995,6.847311725538793,0.424130671302386,0
0.09197051616629648,1.626169393448913,0.7364442356247228,0
1.014715428660321,9.109271844938425,0.9343670147690148,0
6.635017691080558,8.22537242923169,0.9255685129067763,1
0.05061583846218687,9.49799913291924,0.4508393714041321,0
1.6080805141749865,7.2571950838836,0.11323804584075525,0
5.487337893665861,6.134151959357899,0.9848411989623346,0
6.918951976926932,4.182430362906189,0.8388980864459341,0
6.519612595026006,9.327284833540133,0.12466268120326685,1
2.242693094605598,8.660638895004084,0.9208418826173723,1
7.121792213475358,0.45218670106189407,0.8698963620621283,0
2.3724908749680007,0.26366974497252005,0.5188380571260721,0
3.2539969815926773,3.7646336687804958,0.5912754357449292,0
7.464914051180242,8.105533307818328,0.39900270387013026,1
6.496328990472147,9.872761293149445,0.05476163882203133,1
8.49223410494178,1.5041689110352818,0.3351972416459009,0
6.576128923003433,5.941307153521351,0.8028534485980114,0
5.683086033354716,3.8089085663102153,0.004632023004602859,0
0.9367476782809248,9.699143978146033,0.3334991716911442,0
3.6771580305943354,8.421189231357086,0.3981686935909433,0
2.6520236768172545,8.383287047111379,0.5373956029379229,0
2.4398964337908358,4.686931597949703,0.9198556164127605,0
9.730105547524456,4.148195023376652,0.34634599436596125,0
3.930977246667604,2.7340707193070624,0.3469532018962277,0
8.920465551771134,0.5637549665092711,0.7375012481097484,0
6.311386259972629,8.647223762550531,0.45221794088980716,1
7.948113035416484,8.129010091300776,0.22460482293998196,0
5.026370931051921,9.997176732861305,0.4524395161326934,1
5.769038846263591,9.966368370739055,0.14085702037979986,1
4.925176938188639,5.5543170560262745,0.1763869865062233,0
1.952429877980445,7.689874151805105,0.49836777273947974,0
7.224521152615053,9.44765729882428,0.4189254495045479,1
2.807723624408558,8.496473906774115,0.9148459010681,0
0.2431596643145384,2.4734810174319763,0.3623938991166331,0
6.454722959071678,4.505441353100935,0.5805883502780435,0
1.7711067940704894,1.2915941515149498,0.6322642879195304,0
9.404585843529143,9.540510272587223,0.013094456588333636,1
9.539285770025874,6.0617463445088005,0.6635373720167106,1
9.148643902204485,2.2864280550346274,0.17803596686975143,0
3.7015870025544437,6.7170068440585675,0.9610703174694551,0
0.15456616528867428,6.181282404578958,0.14866272775311296,0
9.283185625877254,3.5816271803284048,0.41462412372702373,0
4.281841483173143,1.1355759219962902,0.08534966807864386,0
9.666548190436696,6.715731955927996,0.9968742518459474,1
9.636199770892528,5.2030770090379335,0.5021950103312426,1
8.530094554673601,7.723183917356393,0.5953850173200438,0
2.944488920695857,5.201635011119934,0.06707647738842748,0
3.8509772860192526,8.5218150031854,0.7499604703991778,0
8.511366715168569,5.519068387744856,0.20990559309558576,0
3.1692200515627764,5.609379715353863,0.8980542894407137,0
1.6949274668609249,8.76653602658345,0.20513964048200717,0
5.568012624583502,4.034828662123971,0.19068772066366657,0
9.36154774160781,1.3401522845064073,0.03654966784809488,0
6.96029796674973,0.28782676313338973,0.47206694510999925,0
5.700611700893649,7.55137255673619,0.5648411332626164,0
0.9717649377076854,6.203095513534647,0.06570863942835237,1
6.150072266991698,7.0407976809922355,0.7755276166950106,0
9.900538501042632,2.129641615089107,0.4532888347480276,0
1.4008401523652403,1.3637147558676976,0.52439026932758,0
5.183296523637368,0.14544665667881929,0.44076274693822814,0
8.773730719279554,3.5058755880659698,0.400763060875326,0
7.407686177542044,5.899176868546331,0.5596403313082179,1
6.97015740995268,3.922440450997323,0.1552402459307125,0
7.024840839871093,4.374749220237291,0.18192813049527112,0
3.5949115121975517,9.041586944937483,0.8617856210135173,0
2.9359184426449336,3.4825546702330037,0.9461154621336327,1
8.093611554785136,5.139894891598108,0.37330931627975295,0
8.101133946791808,7.8365301274114305,0.27074467314355377,1
8.670723185801037,3.9654278232127016,0.6439995432390158,0
9.132405525564714,6.220867002278735,0.4087341710980964,0
5.113423988609378,8.623637087467452,0.02538635566034486,0
5.015162946871996,9.495206236576422,0.15615259736619036,0
7.9829517896677515,1.4707348092903794,0.7159722288473975,0
6.4996393077776515,9.265876251614944,0.6589239419101514,0
7.019668772577034,4.921162930795382,0.02709599250348349,0
7.95792669436101,2.5824438829895833,0.22197216193294944,1
8.900053418175663,4.591357562382613,0.2310747965880714,0
3.379951568515358,9.800325752854771,0.6718927435987284,0
3.75582952639944,4.926180939928696,0.019710537754364155,0
0.93981939840869,3.287516102875082,0.10410858198457384,0
5.78280140996174,6.334008543167258,0.7999160853731894,0
0.35942273796742086,2.401456187781931,0.1785446620543336,0
4.655980181324601,0.7586332810866392,0.6527461078518747,0
5.426446347075766,1.2887972191064923,0.23818278104672652,0
2.865412521282844,1.2804583895777244,0.09944139275934516,0
5.9083326056901075,1.5190269351229435,0.24317219099945409,0
0.3050024993904943,1.3882717264941014,0.7222669318556592,0
0.37348188749214417,6.4087474480321465,0.8556964681062857,0
8.226005606596583,1.8188008439914483,0.8302198645669916,0
3.601906414112629,3.456672833238632,0.3971835296184548,0
1.2706051265188478,8.967884099060118,0.6680851365706462,0
5.222432600548044,4.739616402628723,0.20498429541582097,0
7.699935530986108,6.675577385210271,0.29314773026101326,0
2.1582102749684315,1.7231987120162984,0.8963358185211198,0
6.228904758190002,1.9228901880867078,0.013001923510736035,0
0.85347464993768,0.40868616266478863,0.08550853085446808,0
